Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
AKAM.OQ,Akamai Technologies Inc,IT Services,NASDAQ/NGS (GLOBAL SELECT MARKET),17850916072.8,13255525215.6,19016649368.64,17091740800.1199,13959112519.8,9947856868.08,11001629039.52,11555638065.48,9364927096.39,11206499973.44,8445220000.0,7281979999.99999,5792038684.08,8579186865.49999,4340221288.34,2556246000.0,5749300073.2,8309488825.59999,3029058379.38,1643328576.40999
ALB.N,Albemarle Corp,Chemicals,"NEW YORK STOCK EXCHANGE, INC.",16955200738.56,25405754906.84,27345553858.86,15704565111.36,7744652730.32,8185287556.94999,14131288806.39,9681928829.11999,6284498655.54,4705395522.17,5159901056.49,5544823435.0,4572081633.99,5107826029.16,3334401818.22,2034046844.9,3952975950.0,3409338132.4,1787911706.75,1612677645.32
ARE.N,Alexandria Real Estate Equities Inc,Health Care REITs,"NEW YORK STOCK EXCHANGE, INC.",22029514557.12,23902593494.92,34550850807.12,24049654986.14,18606053983.92,12391365499.24,12499790897.34,8825291266.73,6550806058.92,6341715360.0,4527962640.0,4414859230.63999,4410294248.54999,4187432233.56,2970761966.88,2028446037.58,3383954557.44,2938830789.2,1810355081.5,1453817844.62
ALGN.OQ,Align Technology Inc,Health Care Equipment & Supplies,NASDAQ/NGS (GLOBAL SELECT MARKET),20985417236.0,16473894825.9,51820659885.42,42136072476.96,21991967800.32,16751128912.83,17814684051.76,7660542214.25999,5234426245.79999,4489003500.74,4589412975.02,2258423343.75,1863472888.875,1491122704.3,1326900740.22,586607236.25,1143031327.44,895095842.52,401486494.38,651758073.5
ALLE.N,Allegion PLC,Building Products,"NEW YORK STOCK EXCHANGE, INC.",11121806736.5399,9246545963.72,11879319963.28,10711500565.6999,11571827759.7,7576894868.73,7561592438.4,6144987392.0,6322514689.28,5309107379.56,4243472768.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNT.OQ,Alliant Energy Corp,Electric Utilities,NASDAQ/NGS (GLOBAL SELECT MARKET),13090687163.0999,13858915234.3,15389677576.89,12870166964.39,13152086994.24,9973430473.5,9845569588.36999,8619991216.92,7085514550.0,7368347865.6,5724693320.4,4873456734.0,4895394450.21,4076139269.25,3348450560.0,3222904708.82,4723753165.95,4384766701.35,3265798386.88,3304256412.6
ALL.N,Allstate Corp,Insurance,"NEW YORK STOCK EXCHANGE, INC.",36630955218.7199,35962418234.4,33727436223.65,33426198098.18,36428865244.2,28461264770.1,37572664282.11,27294456151.4,24047840467.84,29364500000.0,24488460000.0,19241430000.0,13851701773.66,17157303847.8,16115817654.68,17559360000.0,29808520392.42,40689956430.96,35072005460.64,35490892501.44
GOOG.OQ,Alphabet Inc,Interactive Media & Services,NASDAQ/NGS (GLOBAL SELECT MARKET),1755459040000.0,1145003890000.0,1921854645843.66,1185281042276.96,922946257294.57,723465248599.33,729458189677.4,539067897721.81,528447562921.91,358535932640.14,374415100140.39,232440959536.96,209198930436.9,189936824462.58,196701274692.9,96834102864.45,216322938567.8,140979208975.04,122611098456.38,52711861000.5
GOOGL.OQ,Alphabet Inc,Interactive Media & Services,NASDAQ/NGS (GLOBAL SELECT MARKET),1755459040000.0,1145003890000.0,1921854645843.66,1185281042276.96,922946257294.57,723465248599.33,729458189677.4,539067897721.81,528447562921.91,358535932640.14,374415100140.39,232440959536.96,209198930436.9,189936824462.58,196701274692.9,96834102864.45,216322938567.8,140979208975.04,122611098456.38,52711861000.5
MO.N,Altria Group Inc,Tobacco,"NEW YORK STOCK EXCHANGE, INC.",71347206829.16,81920210368.78,87054900274.58,76195185765.0,93238194114.0999,92559704617.05,136263824905.98,131877307168.32,114095062389.01,97134549748.21,76780568555.9,63669335343.84,60972929674.8999,51402310538.76,40677508231.2299,31029589166.22,159195662425.639,179868470689.039,155594605926.56,125412604944.9
AMZN.OQ,Amazon.com Inc,Broadline Retail,NASDAQ/NGS (GLOBAL SELECT MARKET),1570152607236.84,856938950784.0,1691002595270.8,1634168480448.19,916153935004.799,734416210197.16,563535052497.25,356313123601.49,316831551559.45,144312750000.0,183044610000.0,113894980000.0,78717977119.5,80790616260.0,58244841682.32,21947840000.0,38462032575.84,16254464020.3,19542381109.7,18072622238.4899
AMCR.N,Amcor PLC,Containers & Packaging,"NEW YORK STOCK EXCHANGE, INC.",13933108563.68,17734222911.96,18413358464.98,18461027478.63,17562337404.68,10816959839.7056,13931412582.9205,12492216505.1948,11323845820.4674,13384721964.8449,11346684318.2021,10120607498.1136,8947963916.63599,8439273133.60881,6823783257.46021,3425918617.23121,5238326057.85768,5226118239.66609,4820221321.39033,5055763446.21327
AMTM.N,Amentum Holdings Inc,Professional Services,"NEW YORK STOCK EXCHANGE, INC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEE.N,Ameren Corp,Multi-Utilities,"NEW YORK STOCK EXCHANGE, INC.",19021444772.32,22987791267.48,22929527060.91,19296976702.68,18895088025.6,15935414512.16,14313026734.02,12728621503.08,10489102317.5399,11191138000.0,8772416000.0,7453737093.12,8025405899.2,6760791434.37,6621942257.45,7061098000.0,11276176509.39,11082465319.5,10466981621.04,9740940577.88
AEP.OQ,American Electric Power Company Inc,Electric Utilities,NASDAQ/NGS (GLOBAL SELECT MARKET),42711651075.38,48791356226.1,44859742974.55,41352231234.38,46703956704.21,36865196772.24,36187897566.59,30958158117.68,28613633894.87,29716523868.2399,22798714367.28,20728326031.6,19949104923.57,17299441472.8799,16631512819.5299,13514051399.68,18643867338.24,16843471727.5,14271193962.17,13593768974.02
AXP.N,American Express Co,Consumer Finance,"NEW YORK STOCK EXCHANGE, INC.",136523196395.18,110403630834.0,126717322499.599,97356967895.41,101866534132.819,81428235061.9599,86200707587.5,67802118476.32,68454303944.6499,95179920000.0,96536720000.0,64323691347.3599,54787123251.39,51665563756.0,48185142386.16,21518000000.0,60833535474.06,72632231096.0,63897325254.26,70754942937.66
AIG.N,American International Group Inc,Insurance,"NEW YORK STOCK EXCHANGE, INC.",47563233238.25,46986055832.4,47210721990.88,32617364289.2399,44654615935.9799,34863996202.7,53559999324.18,67082194621.89,76657665368.64,77064159000.0,74740432639.15,52113548744.1,44062003852.7999,38728854019.1,19988275163.62,4223203151.41,147862683620.3,186296022266.9,177098321899.75,171042165683.73
AMT.N,American Tower Corp,Specialized REITs,"NEW YORK STOCK EXCHANGE, INC.",100635725673.84,98643203051.58,133313419980.0,99708130785.6,101796570771.7,69680774731.59,61184939163.92,45116245311.36,41065128175.4,39213795000.0,31500160569.5399,30548915569.4699,23585438951.45,20608488824.56,17346752154.6,11631057407.52,17241924426.0,15862338516.64,11160267474.8,4201115471.2
AWK.N,American Water Works Company Inc,Water Utilities,"NEW YORK STOCK EXCHANGE, INC.",25699112554.03,27714204555.0799,34285219087.28,27819813072.65,22212861325.2,16392952531.38,16319565346.0,12880323636.12,10723299816.75,9557172098.5,7533867565.21999,6562979612.7,5591947661.28,4422542570.46,4749843132.27,3340462662.72,0.0,0.0,0.0,0.0
AMP.N,Ameriprise Financial Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",38437349607.36,33135123252.63,33752682196.22,22926632481.22,21104950382.72,14544623815.05,25069698964.17,17533817274.06,18528952428.04,24214975000.0,22381904773.8,12890279253.1,11231299689.2,14270197906.8,9899239596.72,5059734442.55999,12779818209.18,13186982737.0,10248266766.0,0.0
AMGN.OQ,Amgen Inc,Biotechnology,NASDAQ/NGS (GLOBAL SELECT MARKET),154141975336.539,140139242663.84,126717929972.94,133852207271.04,143239826228.87,124047470229.48,126235848992.5,108768904777.33,122450042487.78,121060400000.0,86130400000.0,66146023325.8,56282907897.7499,51870365240.4,57256671211.38,60464250000.0,50510088860.7599,79684875729.36,97338464790.48,81479238128.1
APH.N,Amphenol Corp,"Electronic Equipment, Instruments & Components","NEW YORK STOCK EXCHANGE, INC.",59310493199.03,45310498275.6,52303509813.7199,39120466788.27,32089297448.61,24413524720.76,26808772628.8,20729747808.0,16100485139.73,16652336294.98,14115506000.96,10374145904.2,7522904557.5,9216001620.28,7919737140.14,4215214207.82,8266388663.92999,5423931214.08,3933733862.29999,3229134922.42
ADI.OQ,Analog Devices Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),98537718783.68,83539813202.23,92337372217.44,54584004129.27,43769053531.96,31770794433.9899,32819644205.64,22379346067.2,17263196928.24,17278097491.52,15841526128.12,12676428742.56,10661034490.04,11250258283.98,9216994601.85999,5538499438.01999,9616327506.0,11241540131.48,13158249922.4399,13876029192.48
AON.N,Aon PLC,Insurance,"NEW YORK STOCK EXCHANGE, INC.",58266960721.8999,62084840211.04,66223107947.36,48128108826.0,48334007768.1599,35009100411.04,33486293408.0,29342878950.38,25257870617.67,27039512312.7,25254919572.26,17721093279.85,15129943405.1999,14786111129.3599,10502191985.58,12323653682.48,13913950608.67,10943946412.02,11504510166.45,7550624961.17999
AAPL.OQ,Apple Inc,"Technology Hardware, Storage & Peripherals",NASDAQ/NGS (GLOBAL SELECT MARKET),2994371342560.0,2066941771740.0,2901644912070.0,2232278767470.0,1304764767250.0,748539080520.0,868879619760.0,608960249120.0,583612701620.0,647361039200.0,500740617029.0,499695984431.7,377518850145.0,295886577853.44,191004590606.712,75996913763.4,173427017473.92,72900785543.88,60586587781.72,25892525926.4
AMAT.OQ,Applied Materials Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),134691045707.349,82202326128.36,139816444705.28,78939580098.3,55870162141.92,31384763484.82,54000137299.68,34740918224.18,21454320372.63,30439081816.36,21289963696.56,13701227013.76,13983373330.29,18653977172.4,18697150920.02,13461465711.85,24557685874.08,25696108479.1499,28828403530.68,28714915148.4
APTV.N,Aptiv PLC,Automobile Components,"NEW YORK STOCK EXCHANGE, INC.",25378392008.28,25233534292.27,44621307393.0,35181605978.46,24244709337.48,16221988956.87,22551189725.02,18241051774.5,24011958814.1,21530891568.2399,18503056882.8,12146442030.0,7070386745.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGL.OQ,Arch Capital Group Ltd,Insurance,NASDAQ/NGS (GLOBAL SELECT MARKET),27715477681.43,23220628635.06,17163644876.35,14645378379.9,17397007530.89,10753593164.48,11879435158.48,10587268797.89,8553287864.25,7630421803.2,7979053825.96,6010963750.88,4995821175.96,4304564362.34999,4237701008.39999,4241889377.39999,4852091910.75,5011192148.17,1944944037.0,1345763126.7
ADM.N,Archer-Daniels-Midland Co,Food Products,"NEW YORK STOCK EXCHANGE, INC.",38520794236.1,51005682976.95,37812634763.4,28047571960.0899,25802410700.25,22969600043.75,22414752504.96,26266995163.75,21836654405.16,33108611172.0,28555901472.0,18038132025.21,19104267696.8,19217913141.12,20112054583.3,18493704069.0,29849413297.37,21005588424.16,16107383832.12,14602176306.7899
ANET.N,Arista Networks Inc,Communications Equipment,"NEW YORK STOCK EXCHANGE, INC.",73267194442.42,37081236951.6,44172014625.0,21984951594.48,15539567176.8,15892532110.0,17221049713.52,6794149219.26999,5274154906.72,3914490949.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJG.N,Arthur J. Gallagher & Co.,Insurance,"NEW YORK STOCK EXCHANGE, INC.",48551592000.0,39751773600.0,35168858260.0,23792154620.0,17762585290.0,13535152400.0,11440960720.0,9254720511.84,7233893300.0,7749368000.0,6269848000.0,4352040000.0,3816546090.72,3102279379.72,2296791800.37,2498397660.0,2226665310.0,2898855000.0,2939776000.0,2994062500.0
AIZ.N,Assurant Inc,Insurance,"NEW YORK STOCK EXCHANGE, INC.",8860993563.8,6607098510.74,8880389864.74,8004176998.01999,7948144858.56,5550103946.4,5426372533.88,5294194400.42,5302680630.76,4807552250.34,4826224104.24,2731179606.2,3781969138.42,4104456150.96,3443257986.08,3528508830.0,7888123473.0,6817725632.25,5692711834.7,4275762908.3
ATO.N,Atmos Energy Corp,Gas Utilities,"NEW YORK STOCK EXCHANGE, INC.",17481607054.2,15803660206.1799,13903527680.49,12027675219.18,13675924850.56,10837915257.1199,9530198166.09,7792774526.1,6433311241.28,5618755987.08,4131262352.58,3169245095.68,3008788008.85,2827938297.6,2732200182.6,2169898790.7,2516583130.2,2783812955.56,2108849604.72,1712157452.25
ADSK.OQ,Autodesk Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),52084103331.0,40320471603.78,61854325126.2299,67141030312.02,40367254546.92,28166726397.96,23090570950.26,16471395611.52,13728940199.73,13664881470.24,11351966400.0,7943145000.0,6878844000.0,8686486669.8,5837173308.12,4446578358.75,11489584000.0,9374582000.0,9908244000.0,8709525000.0
ADP.OQ,Automatic Data Processing Inc,Professional Services,NASDAQ/NGS (GLOBAL SELECT MARKET),95821675062.54,99085760903.34,103904877076.36,75557026623.7999,73775024174.5,57395485268.88,51972561458.7,46371583243.26,39073425185.28,40189075499.37,38802012709.527,27638030664.11,26394580438.27,22825844649.4,21608287772.96,19979955807.98,23431214338.24,27117403270.25,26465934537.8999,25860350486.45
AZO.N,Autozone Inc,Specialty Retail,"NEW YORK STOCK EXCHANGE, INC.",44710119901.44,46279522506.78,43257741430.4399,26979554616.64,28106232541.41,21130464492.5,19458114280.55,22604279469.8,22411844304.46,19748225289.15,16110966923.02,12876972481.71,12790763630.13,11937381219.5999,7823872395.57,8014618026.99,7575751921.5,8167372410.96,7039613711.25,7273724285.08
AVB.N,AvalonBay Communities Inc,Residential REITs,"NEW YORK STOCK EXCHANGE, INC.",26588069268.64,22596220133.52,35297159487.98,22397469142.69,29287078411.5,24108696572.2,24635416397.19,24327279110.55,25203197915.35,21576937339.98,15300935849.85,15214265906.84,12417687781.6,9598770925.19999,6686494585.47,4671927358.54,7413681084.12,9702095310.45,6562141236.0,5443201838.09999
AVY.N,Avery Dennison Corp,Containers & Packaging,"NEW YORK STOCK EXCHANGE, INC.",16280203160.48,14655391534.0,17931039410.3099,12938922859.42,10923848593.08,7789181577.84,10111857228.48,6248989239.14,5708468112.88,4726322577.76,4849148909.21999,3477789759.96,3045733631.04,4632730302.62,4114052716.38,3220631999.99999,5658389446.3,7456711423.6,6105249939.25,6624223951.14
AXON.OQ,Axon Enterprise Inc,Aerospace & Defense,NASDAQ/NGS (GLOBAL SELECT MARKET),19357656562.23,11808467189.22,10749408647.0,7786769001.94,4348505915.2,2572973462.5,1402188378.5,1267312189.43999,927479896.979999,1390644254.96,823595587.76,459655124.28,284570071.04,294282096.4,271432108.38,325831323.84,908880861.32,471234433.33,427457457.7819,1838702129.1
BXP.N,BXP Inc,Office REITs,"NEW YORK STOCK EXCHANGE, INC.",11012492430.6,10593483436.96,17991915809.92,14714496221.67,21339390482.28,17393181893.8999,20066524247.98,19341625798.8,19587588863.64,19704233582.05,15354913847.37,16040923924.29,14725806315.5999,12063116181.9,9303888226.10999,6572636675.0,10949761148.12,13070272364.5199,8340318782.66999,7058365631.86
BKR.OQ,Baker Hughes Co,Energy Equipment & Services,NASDAQ/NGS (GLOBAL SELECT MARKET),34393074462.74,29780046721.97,24940932094.14,21585102486.9,26329613447.0599,23648529507.5,36236874510.2,27468927934.19,20125400051.25,24255825257.16,24492653397.72,17958564677.13,21229700743.68,24655917772.0199,12544213008.8,9862511890.11,25804848023.8999,23946270111.92,20777289989.76,14314490946.91
BALL.N,Ball Corp,Containers & Packaging,"NEW YORK STOCK EXCHANGE, INC.",18136125829.28,16053876471.0,31181292901.14,30480265224.24,21155466446.42,15596011697.8599,13249606163.25,13122674483.8699,9914642985.17,9333969331.5,7471766403.36,6884873643.75,5807981065.77,6010216353.65,4865132906.7,3933990613.8,4522439970.0,4542460811.6,4132540693.2,4952349824.21999
BAC.N,Bank of America Corp,Banks,"NEW YORK STOCK EXCHANGE, INC.",266455356911.38,265702955755.68,364109898583.68,262206175522.55,316807682663.22,238251216156.8,309007495686.0,224376709653.4,176259000862.93,189153744895.64,165902671168.72,126132845040.0,57099447285.84,135423863621.319,130280443130.16,70647516839.68,183125006456.4,239757839794.6,185342123335.85,189800906554.4
BK.N,Bank of New York Mellon Corp,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",40030264119.9,36792905600.0,47963687339.04,37607603564.2,46414275670.0,46541756689.65,55153843932.58,50096609102.98,45051522660.0,46341082500.0,39910215000.0,29901693000.0,24143505369.83,37461723151.7999,33682703505.26,32536078580.67,55522112573.04,29600006902.23,24521672070.35,26004803820.0
BAX.N,Baxter International Inc,Health Care Equipment & Supplies,"NEW YORK STOCK EXCHANGE, INC.",19613126857.94,25695035086.23,42979524975.44,40988068255.52,42692681765.78,35025520488.3599,35217935502.72,24117409962.24,20868725255.0,39721580812.2,37744618288.65,36621532147.2,27900096112.3999,29497653344.3799,35375930306.64,33234967587.71,36807910308.45,30360248075.82,23479353616.5,21292129393.92
BDX.N,Becton Dickinson and Co,Health Care Equipment & Supplies,"NEW YORK STOCK EXCHANGE, INC.",70599084135.37,72062464159.9,71614230443.96,72703920948.02,73750961061.56,60625360556.28,49107034952.36,35300564387.55,32638808491.34,26849363547.16,21326909625.75,15165822396.6899,15960516060.64,18688626107.76,18587249715.82,16393841171.54,20398166379.36,17165130401.35,15016679558.64,14365580349.5999
BRKb.N,Berkshire Hathaway Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",776891808311.16,681920932605.96,669122034349.0,543678513841.28,553690015005.5,502599567547.08,489248728671.54,400566669540.78,325274641332.839,370652639835.95,292396281103.2,221892488880.7,189215895103.4,198306699049.44,153624303762.0,149567330962.0,219355803744.0,169647674818.0,136148693248.5,135348375132.0
BBY.N,Best Buy Co Inc,Specialty Retail,"NEW YORK STOCK EXCHANGE, INC.",16861196531.6,17747621855.34,24440987236.8,25840106781.08,22720659846.6,14251619094.24,20015595249.59,13390963825.99,10435815717.6,13672624761.0199,13798784882.6,4006341034.35,8186899245.81,13516995241.8,16495542720.0,11621489190.0,22085832600.0,23705989130.0,21301982480.0,19494216499.9999
TECH.OQ,Bio-Techne Corp,Life Sciences Tools & Services,NASDAQ/NGS (GLOBAL SELECT MARKET),12202883243.64,13009635143.6799,20329024811.26,12260385437.85,8366005509.83999,5465461510.8,4853225159.9,3836550486.86,3347221770.0,3425857234.8,3490083487.27,2516882515.56,2525664846.82,2435288220.75,2553628884.24,2453228410.68,2609750757.25,2183442561.9,2180075735.12,1607104174.8
BIIB.OQ,Biogen Inc,Biotechnology,NASDAQ/NGS (GLOBAL SELECT MARKET),37495284442.24,39876868795.68,35242499463.04,37679447841.42,53542518458.94,60630142487.4,67370207501.52,61699770754.82,68286367442.15,80162952906.15,66038521265.96,34630691473.14,26733054257.45,15978167136.4499,15472120659.5,13896187054.75,16698577596.16,16583266800.0999,15368478324.96,22217916837.92
BLK.N,BlackRock Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",120765373957.799,106433091729.51,139089290574.12,110058577842.9,78018521213.5999,62269884144.54,82364234427.31,61673868546.3,56388797252.28,59684581334.28,53396325746.61,35045033578.45,31886420009.92,36426037186.24,43824364291.7999,15853326766.3,25327456208.0,17686457056.8,6942074001.6,1462276301.18
BX.N,Blackstone Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",158352186043.199,89999262020.31,155032828758.18,77773312013.64,66267831149.9799,35718361048.59,38449273962.36,32337117907.95,34858948079.88,39147923325.21,36221816484.0,17769254370.41,15745718794.1999,15990236167.9,14785902973.4399,7273661383.78,24812596718.95,0.0,0.0,0.0
BA.N,Boeing Co,Aerospace & Defense,"NEW YORK STOCK EXCHANGE, INC.",157693251906.02,113528838244.08,118315607775.68,124651448740.28,183334872062.08,183143031502.5,175642062217.93,96080387623.36,96872933206.29,92666701060.8199,102565880981.03,56827233902.88,54516246614.1,47873462907.92,39330807334.32,31003988504.05,67786999834.6399,70249284298.2,56702316989.92,43465916137.31
BKNG.OQ,Booking Holdings Inc,"Hotels, Restaurants & Leisure",NASDAQ/NGS (GLOBAL SELECT MARKET),123762055303.06,78171477848.64,98520745116.55,91217646850.24,85060158955.73,79799005518.12,84748790866.04,72342742428.48,63471961630.85,59696862125.04,59779405043.2,30936033349.79,23284232366.2199,19616320384.7,9599320874.02,3018156230.7,4403321430.92,1593337969.09,880276314.96,916695534.23
BWA.N,Borgwarner Inc,Automobile Components,"NEW YORK STOCK EXCHANGE, INC.",8426737129.65,9424695682.5,10806491364.25,9448201254.24,8957668812.66,7235394153.84,10771738913.91,8400154351.51999,9689796174.63,12494180254.15,12747480000.0,8382200110.04,6993581355.52,8231398849.08,3877940121.66,2520875981.04999,5614033826.33999,3396663561.2,3427939925.88,3042761564.51
BSX.N,Boston Scientific Corp,Health Care Equipment & Supplies,"NEW YORK STOCK EXCHANGE, INC.",84690654338.37,66273043018.14,60533680422.96,51477576451.05,63028702830.24,48903519600.54,34041516866.43,29453074591.5,24805396556.04,17575991042.5,16049361312.14,7768227788.88,7911240656.94,11506979862.0,13593869910.0,11621793708.9,17337838458.58,25325533058.88,20069164849.8099,30021152764.05
BMY.N,Bristol-Myers Squibb Co,Pharmaceuticals,"NEW YORK STOCK EXCHANGE, INC.",104403419742.02,152977236966.65,138394861697.25,140172386661.54,150473834877.169,84841692272.5199,100296957370.88,97666678044.2399,114761415746.43,97917576263.73,87513755241.3,53795949914.81,121459593458.958,45325428359.28,43220287135.0,45895500000.0,52470122991.0,51764284802.72,44960844238.26,49846463996.28
